id,mint_count_per_week,burn_count_per_week,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swap_in_per_week,swap_out_per_week,swap_rate,lp_avg,lp_std,lp_creator_holding_ratio,lp_lock_ratio,token_burn_ratio,token_creator_holding_ratio,number_of_token_creation_of_creator
0x395a4ecf05d04fc9a0960bda5766bbd2f581e310,62.13013762395626,0.0,0.12052730696798493,0.879472693032015,0.0,0.09158334248983628,0.04928029886825624,0.0,313.56303832090424,139.7928096539016,2.2275862068965515,50.0,58.1666038204054,8.87,0.0,0.0,0.0,2
0x3b278b171ad27ed001f217c7304a8bed996abfbf,0.9947793820130465,0.0,0.25,0.75,0.0,0.0,1.0,0.0,1.989558764026093,0.9947793820130465,1.0,100.0,0.0,100.0,0.0,0.0,99.99,2
0x3cc9759c7e608cee7cc2ac4e043b610505228cb7,0.989480228391931,0.0,0.016129032258064516,0.9838709677419355,0.0,0.0,0.1192846034214619,0.0,33.64232776532565,26.715966166582135,1.2142857142857142,100.0,0.0,0.0,0.0,0.0,0.0,2
0x446511ca8a833fe18795e590720dedad5ea2ef0b,0.9144433054222496,0.0,0.01020408163265306,0.9897959183673469,0.0,0.0,0.13835577704732618,0.0,88.70100062595822,0.0,97.0,100.0,0.0,100.0,0.0,0.0,0.0,2
0x49d155da1927f766dd2f069fd79dbfbd42628eeb,35.62096024172462,0.0,0.10617283950617284,0.8938271604938272,0.0,0.07228204043516087,0.06976781310111983,0.0,179.7615900570754,120.11719151279232,1.4863013698630136,25.0,68.26006152941851,1.38,83.36,0.0,0.0,2
0x4e3a37dbf4b06bd5718a679ca5650634baa3ce5a,0.9995835068721366,0.0,0.2,0.8,0.0,0.0,0.4801587301587302,0.0,3.9983340274885464,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,2
0x52349b403cd9713065e6ee24462a6c9a1db53d7f,0.9138823074319423,0.0,0.011494252873563218,0.9885057471264368,0.0,0.0,0.10348820887142055,0.0,41.124703834437405,37.469174604709636,1.0714285714285714,100.0,0.0,0.0,0.0,0.0,0.0,2
0x528be84f962d9fa96d35dba8088aa8ba55d53c11,0.9624090779618187,0.0,0.00205761316872428,0.9979423868312757,0.0,0.0,0.10853828895567878,0.0,243.48949672434014,223.27890608714196,1.0858369098712446,100.0,0.0,0.0,0.0,0.0,0.0,2
0x532957dfd97fcfddf905afe613db01d2eba7553d,0.9885615840522525,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.22192054872820807,0.0,6.919931088365767,3.95424633620901,1.4,100.0,0.0,100.0,0.0,0.0,0.0,2
0x5534a62122068ef93a39c79dd61fe17dcc20cbf9,0.9992763177460767,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.2100456621004566,0.0,6.994934224222537,0.9992763177460767,3.5,100.0,0.0,100.0,0.0,50.0,0.0,2
0x59900367c6f64bff4e93288a4d974c34311faad5,0.7892243730442294,0.0,0.0035971223021582736,0.9964028776978417,0.0,0.0,0.04173425291910699,0.0,117.59443158359018,101.02071974966137,1.1550387596899225,100.0,0.0,0.0,0.0,0.0,0.0,2
0x59f62d32550b1d60b80c0859fe47c162097d8293,0.9908484139544486,0.0,0.011627906976744186,0.9883720930232558,0.0,0.0,0.1326530612244898,0.0,47.560723869813536,36.6613913163146,1.263157894736842,100.0,0.0,0.0,0.0,0.0,0.0,2
0x5c8ffe51e4adee35ad2634f72d2827f9d28e7893,0.9983970840466118,0.0,0.05,0.95,0.0,0.0,0.2687950566426365,0.0,16.9727504287924,1.9967941680932235,5.666666666666667,50.0,69.29646455628166,0.0,99.0,0.0,0.0,2
0x5d4e887aee2a1966d4756d925dc315a9e5784545,0.9959670579943318,0.9959670579943318,0.011904761904761904,0.9761904761904762,0.011904761904761904,0.0,0.2486729277256023,1.0,70.71366111759757,10.95563763793765,5.916666666666667,100.0,0.0,0.0,0.0,15.0,32.05,2
0x5e31c23834effef69cc3edf5b253c3cd1a5fa0c0,0.9612817089452603,0.0,0.009433962264150943,0.9905660377358491,0.0,0.0,0.11769293924466338,0.0,56.71562082777036,44.21895861148197,1.2553191489361701,50.0,69.29646455628166,0.0,99.0,0.0,0.0,2
0x5e9757bc9b59a6daaa771fcaa7de4237d7030684,0.9739506840844091,0.0,0.01639344262295082,0.9836065573770492,0.0,0.0,0.09260633036597428,0.0,25.322717786194637,33.11432325886991,0.7428571428571429,100.0,0.0,0.0,0.0,0.0,0.0,2
0x5ea7a64fa953033ca8d09a1ceb9864fe859efde6,0.9976263486842647,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.17859624739402363,0.0,5.985758092105589,4.988131743421324,1.0,100.0,0.0,100.0,0.0,0.0,1.13,2
0x60e298dd143ce4f024828b5caab8fdd0ac894ba1,0.9060009077985287,0.0,0.00819672131147541,0.9918032786885246,0.0,0.0,0.08012876699230266,0.0,57.07805719130731,52.54805265231467,1.0677966101694916,100.0,0.0,0.0,0.0,45.23,1.27,2
0x6a80ce0d02ed04b5f1b7500f56116d8f6411d5d0,0.9755043250906874,0.0,0.013513513513513514,0.9864864864864865,0.0,0.0,0.04642128135905709,0.0,56.57925085525987,14.632564876360311,3.625,100.0,0.0,100.0,0.0,8.99,0.0,2
0x6ecfc91bc0c3f3349b6376f0a77fe551e9dd7d54,0.9980757996323225,0.0,0.2,0.8,0.0,0.0,0.7041166380789022,0.0,2.9942273988969674,0.9980757996323225,1.5,100.0,0.0,100.0,0.0,0.0,0.0,2
0x6f31bf5b3258f272bc9c3bc45369b5052f786f58,0.9990221212041123,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.9990221212041123,0.0,1.0,100.0,0.0,100.0,0.0,0.0,100.0,6
0x7547844fc60ea3bb2d3c92ba86da592c188780df,37.64019719850101,0.0,0.1242603550295858,0.8757396449704142,0.0,0.051161263614691734,0.05030476924614221,0.0,192.68196184946947,72.59180888282337,2.6219512195121952,50.0,65.46394580225058,0.0,3.71,0.0,0.0,2
0x760a93cf0d6b419f29148c8469ab2572a5438019,116.65342984864644,0.7624407179650095,0.2148876404494382,0.7837078651685393,0.0014044943820224719,0.10450430371148682,0.09380074505683446,0.8788009042570127,191.37262020921736,234.06930041525789,0.814935064935065,50.0,70.01771347309193,0.49,0.0,0.0,3.08,2
0x7663ce16aa2dec84303271575e3c4488c6d6590d,0.925771437930607,0.0,0.01,0.99,0.0,0.0,0.0715567195265296,0.0,42.58548614480792,49.06588621032217,0.8518518518518519,100.0,0.0,0.0,0.0,0.0,0.0,2
0x772e86313d0404099a06d892a43d3770c7685b3e,33.11706523568237,0.0,0.08932461873638345,0.9106753812636166,0.0,0.06266236923632626,0.07988219113377142,0.0,206.77972439840698,130.85279434586693,1.5705521472392638,25.0,67.83564402288815,2.39,83.12,0.0,0.69,2
0x78f1fa6d215efb2c9a68af21823a27dca7c6ab28,0.7752325505381636,10.078023156996128,0.003367003367003367,0.9528619528619529,0.04377104377104377,0.0,0.4877190581284609,0.5250608772019868,182.17964937646846,37.21116242583185,4.795918367346939,100.0,0.0,0.0,0.0,0.0,0.0,2
0x7b0a6a5f9cdb4d9a7f485b1fb11c7a33b6f3ac7f,0.80992913120102,16.1985826240204,0.0017482517482517483,0.9632867132867133,0.03496503496503497,0.0,0.49197503029619816,0.49424372234591213,414.6837151749222,31.587236116839776,12.8,100.0,0.0,100.0,0.0,0.0,0.24,3
